"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Djibouti","DJI","Urban population growth (annual %)","SP.URB.GROW","","6.0434377025171","6.51512516864136","6.9960791071799","7.44186480798541","7.63776465668407","7.53896206758751","7.36555094173495","7.21032939013439","7.79451715085902","8.28993606348405","8.40205306144117","8.64208829015536","8.73882026103964","9.25311833875552","10.1641556109945","10.9804421495604","11.3146115790428","10.9380561782087","9.75723079310228","8.09505980408861","6.43788659923449","5.19708549879063","4.24680295810124","4.13129175379912","5.01856746340008","5.98661146368095","6.64883355405797","6.69310558818617","7.98058458083975","10.466158282659","8.72837539458762","-0.746824154765542","-1.83670057850114","2.07049973094963","1.07064417802495","2.445652648779","3.61609103405936","4.07710989709665","3.55390107569659","3.20121841021859","3.22049381892933","3.1570861147927","2.29049213111381","1.59749686299509","1.62517407948792","2.01844816677361","2.22878696538986","2.12034249993648","2.14163844134141","2.10483000998775","2.0332619412891","1.9952907653279","1.96151631954069","1.91965221319605","1.87273424705729","1.82848703751209","1.7974842371035","1.7686232707715","1.73493869190671","1.69074746442994","1.64108758536696","1.61167297273418","1.60333600140127","1.58803305903748",
"Dominica","DMA","Urban population growth (annual %)","SP.URB.GROW","","1.57191509341704","1.39649453705434","1.46670439557468","1.54196916987789","1.62997371679143","1.74173420565273","1.83137648554264","1.90782294202104","1.96020271795876","2.03512471482887","2.91332988442121","2.74935111344052","2.70683752404327","2.65229608043763","2.58048877826278","2.50918492551814","2.39165840409494","2.26571349092652","2.126039398265","1.94725966073524","2.0535078260592","3.14924445108107","2.99379315806921","2.89628874344879","2.7612721238405","2.61015572297565","2.42269652731601","2.26359680986777","2.0790379803398","1.86380051854102","1.7223318881737","0.176644911492554","0.292231539183601","0.198052915920654","0.1221964404044","0.0510560851074234","-0.0266347051780987","-0.119944040501008","-0.233637167791529","-0.390612418132459","-0.147713820193496","0.585097361351424","0.701165560115558","0.63478282362246","0.578365543342963","0.555490422084684","0.507043339828884","0.455011836838153","0.45295085330088","0.427451547424857","0.714030702234199","0.525877937118693","1.29128566585501","1.36921959425749","0.484936241131621","-0.716981111410118","-1.17877119719788","-0.0416137830852774","-0.00208114379670944","-0.0249771044508902","-0.122894919494924","-0.135567789004595","-0.0480141964236945","-0.0355035768361578",
"Denmark","DNK","Urban population growth (annual %)","SP.URB.GROW","","1.68394231259379","1.68276219370751","1.6680734469444","1.65617111463857","1.6120628224808","1.54135376909908","1.48684550446785","1.29097074427248","1.21660458048209","1.39940009422736","1.32249944110193","1.18326998950972","1.1973154116815","1.04510349064824","0.853486808004687","0.802502330509421","0.657102154785214","0.651446239428145","0.580528745993173","0.450613098940576","0.200654108661819","0.0575249605680878","0.0609780001768357","0.07708173321649","0.168638368989146","0.260518892678438","0.253268789408974","0.173847360489215","0.18510619674749","0.24028513385848","0.292506210286496","0.362491945600727","0.364949968719984","0.369501788366392","0.552739607925013","0.597701841387743","0.447306501950859","0.394925758315833","0.361443444422167","0.350679180938332","0.417063623089164","0.436848120119594","0.400964130257149","0.499468403225543","0.613841537988877","0.610096500558927","0.669712104371388","0.812104326450457","0.727990766226651","0.606766049074667","0.598214062880133","0.588807879418738","0.588870489603471","0.642139401786018","0.839047238460703","0.912853068832918","0.7744611852936","0.629088602704045","0.494581334948344","0.430201637829091","0.574034304150868","0.931334143003829","0.885922245855764","0.651787301369345",
"Dominican Republic","DOM","Urban population growth (annual %)","SP.URB.GROW","","6.16404618630886","6.15949398005334","6.06974005416593","5.98981906025567","5.85343431111432","5.79176090097783","5.76507704755649","5.66850721519448","5.56719326573946","5.50339851649399","5.43956524051135","5.37480301132576","5.29948831665802","5.21574167851022","5.10369927638313","5.00958309727856","4.91555617275865","4.82917554497882","4.74153830024967","4.6602489576379","4.54734835266609","3.56625934279396","2.81929383930911","2.79106661375031","2.72910582768767","2.66969940591725","2.62875421457624","2.60981515235019","2.6095908169014","2.59567291054261","2.54737790405026","2.48741804088418","2.43886421296391","3.18654888071299","3.35335520158526","3.27177127283686","3.16096830194318","3.04570878877898","2.98630788761236","2.95722262265937","2.87929722597424","2.7818644215069","3.36844655594172","3.51512623958486","3.3608556029451","3.2207052595097","3.10665707324209","3.04623400071567","2.99467185192661","2.93573541256398","2.71504984222603","2.54150451307765","2.45970960633188","2.37961646293177","2.29687538850437","2.21248501963256","2.14102816806794","2.06219993828868","1.95903142139026","1.90969130425222","1.85288286025913","1.71983731919158","1.60182120855048","1.51303377792895",
"Algeria","DZA","Urban population growth (annual %)","SP.URB.GROW","","5.90121887379137","5.82724391856384","5.79230983589995","5.81483948660154","5.58879551188992","4.92632429329812","2.6679456831201","2.69870908167383","2.69710613993086","2.67921620183725","2.67797426118723","2.71834101032238","2.77283220789114","2.83768094650231","3.95350475515214","4.96761703107404","4.68998610197808","4.93839963423709","5.04328633541804","5.14882245638073","5.24046515663179","5.30246107286431","5.32949619168721","5.32197541751834","5.27476171253112","5.1361535503411","4.77197124604794","4.37525285522644","4.18598687190653","4.00149126215062","3.88136920199662","3.91095022406325","3.8529834838154","3.63513446254922","3.4677978549758","3.3357342636794","3.21116209166576","2.92005655501508","2.75956801373485","2.74548859179585","2.68806218799578","2.62160032052878","2.59472661558263","2.63623481702229","2.67539141247706","2.72954550842116","2.83115361262584","2.95850486584646","3.01277154927127","3.00983840402518","2.98212110054578","2.98296298179996","2.97411566520037","2.96063759176699","2.94518017888986","2.91440389811947","2.85842278444101","2.73542676149437","2.60849616986416","2.45244552744014","2.33291075552344","2.27333724769027","2.16013530926815","2.03408385092412",
"East Asia & Pacific (excluding high income)","EAP","Urban population growth (annual %)","SP.URB.GROW","","2.70355469247818","3.99664389695357","5.15213840135968","5.02910018776028","2.0755143173501","2.50859724292118","2.57531500626749","2.68356636943572","2.82679717147214","2.84912524906637","2.82628530330658","2.71763576801513","3.02770241632654","3.24042791315067","2.22577361478917","2.57011210760427","2.4544008092517","3.61381615112121","4.75743337926059","4.75296790995878","4.8167159370427","4.92149750988623","4.39756713055066","4.30520054051664","4.28669580294944","4.31810953930001","4.36547103691329","4.34616364467651","4.25663076690624","4.1823840398191","4.2605595875129","4.15881694881887","4.06867691197724","4.01288365895451","3.94498366372123","3.88839749286269","3.82496624106825","3.74278375625137","3.6145219135483","3.53354063333853","3.7128826383184","3.7881710375622","3.69498082705125","3.61048273516643","3.53343030663609","3.38981167260093","3.28518713508025","3.22470487233602","3.1444102744558","3.0823581077213","2.93812626684105","2.93247302156009","2.86240219872417","2.7735950906601","2.67765227584205","2.61688970114354","2.57777309535868","2.38921308544368","2.21990772100493","2.04542113114815","1.83562826839075","1.69081715755162","1.57333095554072","1.49525259043265",
"Early-demographic dividend","EAR","Urban population growth (annual %)","SP.URB.GROW","","3.82144105657741","3.96582957238392","3.95943709093489","3.96758715320332","3.90447500170839","3.85707273359648","3.88984843964675","3.86708090484704","3.84236371624628","3.83463184676785","3.83545119217527","4.01442127532383","4.04823573258574","4.04230378110265","3.62001440467435","4.03540575566541","4.00071910484894","3.97772931807004","3.99394982708552","4.10535470212021","4.20936416378512","3.9580898778734","3.88942005061252","3.8697275801445","3.83835973437704","3.78565541017537","3.70421762767447","3.64311692177197","3.581249488378","3.74461938735608","3.35930493154747","3.17617880028647","3.04693754495004","2.96917526632512","2.95815719978936","2.94417338506301","2.89989195852841","2.85025617582786","2.78561343927097","2.75659924461502","2.70034416654558","2.69256126879065","2.63840754368647","2.64905514491349","2.61005624606368","2.60299334928616","2.55006773140252","2.52030557819881","2.49443687012276","2.42140609075147","2.42153152305263","2.35536645401698","2.34460796313165","2.27181402627386","2.31884083402175","2.24429000337539","2.12896572787129","2.0717599813716","2.09300330861765","2.11860220320517","1.91833757287998","2.06658747921477","2.13174603569076","2.10080637294029",
"East Asia & Pacific","EAS","Urban population growth (annual %)","SP.URB.GROW","","2.74229143691022","3.62097078357091","4.35268322968745","4.28300809150655","2.34597198279576","2.5468891626247","2.60782589849965","2.74254630078104","2.86581138417809","2.87413262966022","3.0749875128258","2.74530138316142","2.93231382251461","3.07742286752896","2.36138788249269","2.40857793754195","2.26554645532362","3.01412031854939","3.80252355366465","3.78600215228931","3.86964223229595","3.94585937900195","3.57226678380268","3.48762176056438","3.45957478473232","3.5077901627408","3.57804923602774","3.55527210320767","3.49609108051499","3.43297821042441","3.46675443250994","3.34340091093029","3.28432063633926","3.26333265287385","3.220622987211","3.19364848424805","3.11396998724456","3.06310986317009","2.95117407638298","2.91021805495216","3.26022504344023","3.35684319400018","3.25035516481436","3.1633291984836","3.08628663453103","2.97025879333996","2.89030916216875","2.84684165989221","2.74900531604546","2.68986925459855","2.49692710221183","2.48633335163978","2.42995718926484","2.36973415917652","2.29794904498976","2.25455584585185","2.21866872425329","2.06659011153248","1.92756540404239","1.7521168824951","1.51309758351758","1.42862192082512","1.41170837355537","1.31275375052169",
"Europe & Central Asia (excluding high income)","ECA","Urban population growth (annual %)","SP.URB.GROW","","3.73806063260811","3.63238434590493","3.56842607701872","3.50634982337639","3.45193773714022","3.48347076930895","3.47250620858885","3.40219350688936","3.33600233433564","3.11896054900272","2.9935761514848","2.92769840071307","2.83211956165996","2.75761487403886","2.60225325588367","2.51158466014359","2.47764839940099","2.42967826230106","2.24992250566089","2.17215918741538","2.57081846962913","2.74357445161311","2.80470459569734","2.81197125548763","2.70804847891066","2.53484292278232","2.43706200102227","2.3789410851035","2.16298860856014","1.84121714222199","1.34044312160295","1.19836272114625","0.975199860002758","0.732425962545688","0.637848043144783","0.671196815405903","0.582891120297844","0.56703948956529","0.658363244377431","0.839936799260013","0.86348737547604","0.935570802109162","0.985257837761033","0.995392336147705","0.966283963047452","1.01450637635697","0.770730928201901","1.21232759136932","1.3012106529878","1.33599871334051","1.27531583907616","1.20353665369491","1.24533256466433","1.26396625680663","1.25355034553679","1.26571698545419","1.22261316822121","1.23082045884315","1.27280188442687","1.07778056480806","0.972418337742719","-0.255680191681715","-0.442903508394746","1.00820971293074",
"Europe & Central Asia","ECS","Urban population growth (annual %)","SP.URB.GROW","","2.08495410419047","2.07990368469879","2.11077204702124","2.0892647097217","2.04749326579402","1.90043987093666","1.85055887181713","1.77428950847108","1.70017299478583","1.57877871457669","1.54396585637636","1.59101530129439","1.52579586482231","1.46205252422323","1.36784111714362","1.31783860704827","1.30778579911137","1.29855037851847","1.21897664003706","1.16438115547053","1.1665652103961","1.0463483625707","1.01337570481102","1.01780310519459","1.0102811837647","1.0135756847259","1.05025810940318","1.04982252581694","0.922307379883433","0.73478202528286","0.65235627834639","0.571640678021993","0.491329561655371","0.413757095291528","0.365006531501009","0.331827419884667","0.299786345847786","0.29080971548885","0.308722020553951","0.320991831985366","0.361348581219344","0.478338256453721","0.567531348112264","0.598282921450686","0.595247834592487","0.604583201737285","0.594503884811763","0.710127165978149","0.689940363973456","0.652303225596366","0.484959871063895","0.640482004003342","0.622989853283881","0.650723589495304","0.692213911908392","0.705970291809289","0.642748675392561","0.664915826875972","0.63361515857569","0.474330406861536","0.375559645042971","0.369565402189601","0.405320046489297","0.63986871095067",
"Ecuador","ECU","Urban population growth (annual %)","SP.URB.GROW","","4.54361837505407","4.56729552381941","4.43461531511716","4.35874688473981","4.3712108599995","4.38269247464926","4.38086874820282","4.38005754578683","4.35683295274135","4.33929262189935","4.30882629538144","4.28195345883907","4.2425144534794","4.25411666304135","5.00711512867437","4.93956599917884","4.86606244331924","4.80385974529421","4.73774312810087","4.68716593312132","4.62555229446071","4.56370570301868","4.33194400460026","4.17508259295721","4.10012782245348","3.99855609035197","3.8959714907764","3.80154894851664","3.71317359546183","3.64948118005845","3.27749738009255","3.02944524064835","2.9399827624109","2.83669149591974","2.79182483657983","2.76471986158495","2.71494039116971","2.66962498979382","2.62481590241785","2.57388517478485","2.55657003989778","2.27182140180613","2.08755518307904","2.0747464654801","2.04962736882284","2.03535490048348","2.02560503836643","2.02030421962962","2.01828180207281","1.98862570227363","1.8980287476614","1.80987684182138","1.71467450542176","1.64727018378555","1.64725437513727","1.67238256437693","1.74329316011817","1.95259752680785","1.94756182037886","1.46216710714256","1.07775112371937","1.12092773423516","1.21567856360529","1.22567036413318",
"Egypt, Arab Rep.","EGY","Urban population growth (annual %)","SP.URB.GROW","","3.65706995554861","3.54757871227143","3.53877833616682","3.50662674198242","3.44546999326007","3.39936402235123","3.37133233762355","3.34503725275634","3.31172917642246","3.24597654690546","3.17731979758844","3.16302607221958","3.15681077837497","3.16078968667172","3.20392630954771","3.17914273836087","2.71942322059061","2.49102584223389","2.53650371039771","2.64536469541023","2.72315241017479","2.78992760634656","2.96421664631417","3.04784427086486","3.0124349697383","2.89518026115216","2.59803706079935","2.47671225416114","2.41770801766542","2.62417655219833","2.45060377436098","2.08218010703287","1.99901686371619","1.84479310205172","1.79637102777673","1.76223034010744","2.01865845605054","2.29258179477161","2.33822588128336","2.27080020369678","2.23123091489972","2.21103265850915","2.20265129086224","2.17145885308102","2.1291757005357","2.05976707200483","1.89913796375977","1.82096691923839","1.84422823324846","1.87147071601259","2.06028408716347","2.11909736126093","2.18177813093635","2.15046510259925","1.97279340847829","1.91073096804012","1.93497312387388","1.89479603052509","1.8158401161218","1.74891361285831","1.67528731827502","1.73076817143477","1.9974045898278","2.09916123919195",
"Euro area","EMU","Urban population growth (annual %)","SP.URB.GROW","","1.63840070018172","1.65322467199914","1.76229701170683","1.75419949330862","1.73279131165418","1.66658864987564","1.5476495680498","1.43361320550392","1.3342342579649","1.20214017705647","1.1727881118569","1.18897673921402","1.1075344929377","1.00597612441116","0.864697282227206","0.761136485399428","0.7654771488012","0.776849252648525","0.776050372139747","0.799325936507875","0.752451129985137","0.475030278129334","0.367082305755461","0.263869086936959","0.263936568917957","0.37429473148637","0.515723015236602","0.565431858326828","0.59223243754037","0.674016312395616","0.659388378211093","0.642530626205277","0.641274307292703","0.555671824430915","0.496769470660422","0.488172720435761","0.473381738239832","0.446852451222614","0.495365312844108","0.575067852892407","0.625292200512237","0.82388499455724","0.892530877728778","0.892593415738823","0.855960567911821","0.798826987153664","0.83749516243063","0.804549848557327","0.644382586906221","0.560439785989124","0.112178885818352","0.501542260970969","0.447214702908141","0.452218577548503","0.560958003595852","0.561659200280061","0.486712612250299","0.594760751781334","0.49000932153068","0.446247820899992","0.369610389386037","0.739954156729904","0.768129444154483","0.556026575328572",
"Eritrea","ERI","Urban population growth (annual %)","SP.URB.GROW","","5.50365420157763","5.55620671517691","5.60090121359431","5.61077166195709","5.6020752244125","5.50342534864006","5.50121337385048","3.80614212726882","3.80773196696444","3.83946406673362","3.87338632758406","3.83587353246605","3.79767311842863","3.69685911093193","3.60237349945401","3.76906878591337","3.90511394788082","3.9119798452236","3.91513977063061","3.93176564951673","3.96868221228854","3.96958724929328","3.61811784145707","3.63500197063552","5.73389122100675","5.74522792791883","5.99897876560161","6.23850816490008","6.09637271301667","5.86131874864962","-2.16887158698576","-2.97047000675293","6.62478402144127","6.53297934774385","9.08457333029769","8.3713506246546","4.46203880512799","4.63321845129336","4.75958837612295","4.7930248574555","6.06630216236136","6.61533251871091","7.26750970372223","7.19765085240221","5.44582489623549","4.59177178587047","4.428029329627","5.56377349607372","4.21505447124063","3.6562971535492","3.47371991263907","2.94206276457741","2.8782065660209","2.31349630881389","1.95999348296268","2.22709165693129","2.41185697010097","2.91913575004513","3.03932189267754","3.11175521633945","3.3053334611833","3.26640460411089","3.26662457338217","3.33915208683711",
"Spain","ESP","Urban population growth (annual %)","SP.URB.GROW","","2.22173244337957","2.6586660305609","2.57416308080015","2.65253890721061","2.69804179587258","2.59939879918655","2.76578534981544","2.80554201874386","2.43970626984639","2.52892398232738","2.42418956832962","2.13547872723169","2.11109732502407","2.08003856659776","2.04756645269771","2.00248975353474","1.95321154789266","1.86731653449964","1.76544369140139","1.66808689858891","1.38180049631069","0.921931198711147","0.804979190558383","0.73069443255604","0.674117062119233","0.609563240585196","0.566472713750204","0.515594549642299","0.458058667369397","0.40087871221168","0.489150366024034","0.598270855145433","0.626933309783586","0.584376823602082","0.5495228751313","0.524558812446328","0.525729510167747","0.520340425805055","0.511705663587814","0.553405611176717","0.800225838968891","1.6611622094209","2.12806716477212","2.04276209944672","2.00175761706271","1.99920810283443","2.15770109034777","1.89844652332989","1.18537790236856","0.756607893274885","0.649389460315482","0.355581830036495","-0.0693292322492612","-0.0143017283098736","0.2141680296864","0.375705787560852","0.543285976916976","0.7520695719631","1.02001764768787","0.813653099210624","0.482002006721022","1.02434695745198","1.47338087747604","1.25143809575998",
"Estonia","EST","Urban population growth (annual %)","SP.URB.GROW","","2.44254520285405","2.6502513681826","2.66350222414447","2.6997677328531","2.59278719921089","2.29150256040484","1.9755597229782","2.09349092819433","2.19041323656346","2.08653328272892","2.0551983876148","1.93617145690377","1.75659232396242","1.64965352051443","1.5577940530198","1.47475885328423","1.48347796703197","1.42177406241694","1.09441146881614","0.910830491847218","1.0098538975329","1.02259728765148","0.987469469681079","0.951685748212546","0.962773843837866","1.03705627598724","1.07067822856527","0.912005968165926","0.433215095400045","-0.191542944102542","-0.762198743454186","-2.08634006163796","-2.83713063913536","-2.40355592824381","-2.05099612348055","-1.7446150004878","-1.40940009923868","-1.23268774368086","0.0216196646690687","0.23183289495095","-0.818771346779428","-0.815565256432265","-0.811590354293914","-0.782094568681874","-0.756789976535161","-0.776088125147073","-0.642967542479925","-0.455241457878645","-0.380188578712754","-0.41725864442961","-0.493242835001277","-0.34475460828661","-0.138346706837646","-0.046678138378712","0.280631504498476","0.243716597134148","0.345466678877461","0.58496349021078","0.619441069729559","0.455068187892435","0.37423841895352","1.61568487394671","1.86583069147589","0.422898450478426",
"Ethiopia","ETH","Urban population growth (annual %)","SP.URB.GROW","","5.76397762429497","5.83282524925384","5.86841292587075","5.9279272202607","5.96752616554909","5.8871372153738","5.90274398351892","4.71867254101845","4.6933750925289","4.70808901769898","4.67001655302478","4.61735410601141","4.59127053071418","4.51258821247816","4.37607969581154","4.45120011442879","3.83681725423663","3.61042498154502","3.40076934192639","2.45373794504741","4.41417385021744","5.77672436341637","4.68930881413798","4.50750193352176","4.76477832213179","4.9105687941507","5.35753087527691","5.85067622084819","5.7740324310283","5.62948714888912","6.26170837324702","6.12431655653628","5.43319948782605","5.38512663181041","4.86139535568238","4.58608244130809","4.48213022290201","4.42221673919888","4.39688807964445","4.34500229080265","4.29418792842657","4.31547609998531","4.28304146585818","4.25392891546323","4.22229005404798","4.19683976291649","4.28579022737338","5.3097322484269","5.23354601220967","5.22507489866619","5.21713736457706","5.17203301447006","4.97799457190383","4.93471194057901","4.92296117763282","4.93732248133739","4.93560474038724","4.902671709763","4.89195870100008","4.90098075959213","4.85635736074692","4.79518758982735","4.7687973203655","4.73660424393762",
"European Union","EUU","Urban population growth (annual %)","SP.URB.GROW","","1.74076593688699","1.73460603156577","1.83044755072684","1.83455418386356","1.78481908084275","1.70470997278734","1.61605379573768","1.50531835112367","1.40625267981036","1.26650567385564","1.24915313605468","1.3138534506098","1.25084829122514","1.18424415612734","1.08285639985807","0.988100351658863","0.979040688469195","0.966154909932954","0.926940322279359","0.918204702103169","0.827690462284089","0.595888163457276","0.502921656619257","0.419682042507709","0.41316525995651","0.490490692232796","0.595296636396042","0.62300972458462","0.56988289940976","0.584225097201257","0.562194182540674","0.51597840855141","0.510734843150687","0.450143219457961","0.390192917803505","0.362359057279426","0.341924350070499","0.320593781621464","0.358231375747225","0.340106359366493","0.395680952275012","0.55619396261133","0.678899714427576","0.692018968129554","0.670894963358015","0.637919666477192","0.653116372190163","0.636280171584336","0.53916807181451","0.443739433116333","0.113433525916669","0.40645660221576","0.337784995785137","0.36225233648258","0.455442645846001","0.465066634876613","0.417758555530906","0.505208696271122","0.42383333633052","0.305627428318827","0.181038654281393","0.651279371176964","0.703961492815034","0.492472485399103",
"Fragile and conflict affected situations","FCS","Urban population growth (annual %)","SP.URB.GROW","","4.06135698443251","4.05104994976497","4.0768399211173","4.04909911344286","4.12234290282315","4.06979444450606","4.06005320934732","4.02083636796017","3.99120845677632","3.90423081043529","3.98296291142443","3.95714032701702","3.89463477615693","3.71147253681161","3.6841242235422","3.63649530005099","3.56664794443526","3.63449269164382","3.63794490726432","3.54088573220738","3.55774925804169","3.49753601972132","3.61986226435945","3.83122356236633","3.8396003043926","3.78415089881167","3.75808965589376","3.60995906808579","3.4743659030028","4.07430020753826","2.98143746117046","3.22740226827377","3.37566551884114","3.2611433576159","3.03414243655086","2.75576660602926","2.70530307362446","2.8142304238107","2.88713673426977","2.85377869877157","3.05563061940375","3.14329457720189","3.18633771320115","3.14496972854673","3.17136764711855","3.12585850404979","2.95581091901176","3.29945901657689","3.383199726604","3.38312245221791","3.23351065392427","3.22559915154328","3.27452915555028","3.17413320685456","3.13701125993505","3.12362842492258","3.08688643050817","2.99303968716185","2.99203119002306","3.07688411480874","3.10628337670965","2.71082843547158","2.79526944351952","3.31823232971862",
"Finland","FIN","Urban population growth (annual %)","SP.URB.GROW","","2.5532523135899","2.16218169763599","2.15889165252417","1.98405278790838","1.72759236325591","1.74327265691364","1.88009651870478","1.76340315141179","1.22504881208646","0.878678105255433","1.40364449621075","1.89323069231108","1.83121719326129","1.75763969536897","1.64817617691873","1.47830949266453","1.42276595271602","1.40298679726551","1.34360084155743","1.37209029162112","1.53706567672621","1.71862801907281","1.71948502704537","1.62405691653394","1.46862052187018","1.32103899404386","1.22475556947975","1.20382005254919","1.24301515138643","1.2987819794263","1.14410770475725","0.918226849077237","0.833929125477991","0.777430261533262","0.721897582550234","0.648659886733124","0.596105746824143","0.560873974652233","0.524180976119623","0.496415301116337","0.452527984505473","0.406146958535345","0.401973890354926","0.452371560777971","0.502793640628433","0.542867277881872","0.583073550661644","0.622924637607349","0.634201339099274","0.865385899923003","1.10967469180396","1.10008671573527","0.794913366886938","0.472281589887817","0.388059711338671","0.346086567723842","0.293287960802983","0.199422968266274","0.185101615266816","0.226703842004207","0.299633189629648","0.371193268862735","0.606513995626282","1.06540010368679",
"Fiji","FJI","Urban population growth (annual %)","SP.URB.GROW","","4.93704983829518","4.98015719009946","5.00582059609436","4.96785563813529","4.89259105849446","4.72011265211649","3.78399046901479","3.33955808512883","3.21821964230348","3.09512569308038","2.9659234230637","2.82427331072288","2.66908451861813","2.5584659022347","2.55896802094148","2.7360377645312","2.61163379038982","2.76253700988378","2.78415018055952","2.78051812902239","2.78113147212579","2.79367552721571","2.80501669271262","2.81185147870754","2.77583982187178","2.51916406504594","3.17979885273299","2.9900990965169","2.87804570345907","2.76676506576782","2.64991103757886","2.53931624111485","2.42201308967255","2.31522199373851","2.23476562720704","2.34248350702626","2.00102746211213","2.07151586930718","1.98545966763588","1.90957881554262","1.84260849436005","1.79826038874609","1.75920325014114","1.72809612327649","1.70123929427912","1.6859648726511","1.61404648500581","1.57866959977089","1.42043874666252","1.33803447434245","1.2584308798252","1.1801436970553","1.11071842193939","1.07962334565355","1.04442254392198","0.989713166397737","0.869557054065294","0.731499424371365","0.639553914091643","0.879013592745703","1.04834508377538","1.13857143347044","1.34014026501112","1.31332338557532",
"France","FRA","Urban population growth (annual %)","SP.URB.GROW","","2.20247547901491","2.40323776024194","2.89607916224316","2.89780731776519","2.72375599414823","2.57211867753927","2.45949519543497","2.02855440249236","1.40627049107942","1.48451416005985","1.50927238499553","1.43726529902278","1.35781316349","1.20539541587173","0.854885362046377","0.521443882881424","0.56463242631914","0.5518180143174","0.545140181263222","0.630852590743962","0.689227533331347","0.464674618674271","0.64096934336651","0.590479790099386","0.601729206990387","0.612922497894573","0.644770293287982","0.679683068281315","0.698446767976177","0.690466474073109","0.735375647314326","0.729472867856901","0.664520115160345","0.603567669209134","0.590012886624299","0.584124884368921","0.580267307863243","0.592220169111909","0.776734891216184","1.02564227688628","1.06584082988598","1.05882182663616","1.03502543531636","1.05962967042632","1.07263792717604","1.01606570060309","0.933067463897941","0.875727966355776","0.83261417537639","0.815048832315932","0.804979040216036","0.808794762963873","0.842204570104505","0.801602266834833","0.683771061907009","0.592247248892875","0.618752778579461","0.687212829279783","0.661441007392893","0.653594576371169","0.686091869029281","0.655100354084571","0.654577589532647","0.661062424539315",
"Faroe Islands","FRO","Urban population growth (annual %)","SP.URB.GROW","","4.73730534662318","4.80990726843769","4.82680453043336","4.84227093551726","4.90970588019923","4.26807311148806","2.52636437195372","2.44447783779212","2.39573069922718","2.48936237237928","2.77501097616292","2.85042153536979","2.80579527951575","2.79608149976433","2.76067138459105","2.70232536406794","2.66973938925655","1.35421525567267","1.03573029450888","1.01766816621473","1.00741592743076","0.975474382142436","0.850326719563146","0.77855064537518","0.971852725661455","0.652114587662331","0.956272228818309","1.11344226166652","0.998458974763695","0.0753398891839879","1.19101690320177","1.94297952076036","0.509614260200913","-1.67086596420925","-0.262140966784144","2.11108962159474","2.77497742205595","2.06794555957738","1.62534324974736","2.66357358495276","4.18752108948543","3.74176946080062","3.26320867652766","2.09671367662463","1.3027625587144","0.864327509044577","0.570387713272122","0.831743537136182","0.980994922119485","0.201075823039061","0.160570058083191","-0.18568243610622","0.240818900248309","0.7090457627976","1.30009987629641","1.48201415739648","1.76036394638843","1.97261769063853","1.93445703547111","1.88877141491024","1.8317321815786","1.61688542553832","1.43317638878181","1.02033025314191",
"Micronesia, Fed. Sts.","FSM","Urban population growth (annual %)","SP.URB.GROW","","4.60704785322312","4.61314011310664","4.31882133163188","4.03528362143669","4.06333963281432","4.12209425097696","4.05162603939225","3.99780695702098","4.05102113406589","4.09873407927861","3.91101929450751","3.71309805750461","3.73904399317116","3.29158844988327","2.98043015183251","2.82170766080997","2.89062878041864","3.23511385541469","3.55975464091012","3.53513159215177","2.93168845445595","2.7420770974115","2.69135799892144","2.65145215434348","2.60428010859647","2.56310982054841","2.49905293035746","2.09343544920544","1.68825212757846","1.62951373324144","1.57693524478132","1.7197553908915","1.87678001729847","1.60211733777734","-0.868395692296231","-1.96622202457782","-2.08853716638196","-2.16389395566634","-2.18026233367927","-1.53498303868262","0.287367988617875","0.0756957068872187","-0.147460322039612","-0.319578428821564","-0.461190687310901","-0.641170009096421","-0.80015048866134","-0.888858331277642","-0.930047005679847","-0.420317312862857","0.179162982030696","0.261916294988563","0.352295463320748","0.454077147590583","0.546281111256442","0.641040922922566","0.733970570579439","0.81281632113002","0.818188196649822","1.09895559884808","1.22302979990312","1.08539276022815","1.15352105991562","1.21918206690941",
